tweetDate,twitterId,handle,profileUser,name,tweetLink,timestamp,query,type
Fri Aug 18 22:37:09 +0000 2023,1339844318115336198,hourlytacha,https://twitter.com/hourlytacha,𝖙𝖆𝖈𝖍𝖆 𝖙𝖎𝖙𝖆𝖓ˢᵀᥫ᭡🔱🇬🇧,https://twitter.com/hourlytacha/status/1692666975661535306,2023-08-19T17:14:16.527Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 22:36:18 +0000 2023,1123098744,iam_lukesoul,https://twitter.com/iam_lukesoul,LUKESOUL,https://twitter.com/iam_lukesoul/status/1692666759436792174,2023-08-19T17:14:20.703Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 22:35:57 +0000 2023,122565214,Peterclever,https://twitter.com/Peterclever,Peter clever,https://twitter.com/Peterclever/status/1692666670945386655,2023-08-19T17:14:19.221Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 22:33:29 +0000 2023,740639670749515776,fire_H2o_ice,https://twitter.com/fire_H2o_ice,Nubian_Queen🌺🌺,https://twitter.com/fire_H2o_ice/status/1692666052721643991,2023-08-19T17:14:20.318Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 22:32:06 +0000 2023,1249310951062503424,Oloriebiobasa,https://twitter.com/Oloriebiobasa,Berrybundles_art ✏️,https://twitter.com/Oloriebiobasa/status/1692665704447619494,2023-08-19T17:14:19.592Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 22:31:46 +0000 2023,917606473341067264,Symply_Tacha,https://twitter.com/Symply_Tacha,TACHA.ETH🔱🇳🇬🇬🇭,https://twitter.com/Symply_Tacha/status/1692665617982112244,2023-08-19T17:14:21.072Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 22:26:45 +0000 2023,1691019737176653824,NigerianBarbs,https://twitter.com/NigerianBarbs,NigerianBarbz🇳🇬🦄,https://twitter.com/NigerianBarbs/status/1692664355882487931,2023-08-19T17:14:18.843Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 22:13:16 +0000 2023,917606473341067264,Symply_Tacha,https://twitter.com/Symply_Tacha,TACHA.ETH🔱🇳🇬🇬🇭,https://twitter.com/Symply_Tacha/status/1692660965236425090,2023-08-19T17:14:21.443Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 21:46:26 +0000 2023,1340544442353262592,Peeta_Templeton,https://twitter.com/Peeta_Templeton,🤴Kong,https://twitter.com/Peeta_Templeton/status/1692654211509412010,2023-08-19T17:14:23.209Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 21:43:40 +0000 2023,1299050304273616897,Osas_Martial,https://twitter.com/Osas_Martial,Osas_Martial🔴⚪️,https://twitter.com/Osas_Martial/status/1692653514890121469,2023-08-19T17:14:22.406Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 21:43:16 +0000 2023,1299050304273616897,Osas_Martial,https://twitter.com/Osas_Martial,Osas_Martial🔴⚪️,https://twitter.com/Osas_Martial/status/1692653414503551172,2023-08-19T17:14:22.820Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 21:41:59 +0000 2023,917606473341067264,Symply_Tacha,https://twitter.com/Symply_Tacha,TACHA.ETH🔱🇳🇬🇬🇭,https://twitter.com/Symply_Tacha/status/1692653088908210686,2023-08-19T17:14:24.530Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 21:35:38 +0000 2023,1234151027642945536,SavageBoo15,https://twitter.com/SavageBoo15,Gød Frëyˢᵀ,https://twitter.com/SavageBoo15/status/1692651492845470153,2023-08-19T17:14:24.234Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 20:57:52 +0000 2023,3373122725,celebslovenicki,https://twitter.com/celebslovenicki,CELEBSLOVENICKIMINAJ,https://twitter.com/celebslovenicki/status/1692641989265592695,2023-08-19T17:14:18.432Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 20:49:38 +0000 2023,35787166,NICKIMINAJ,https://twitter.com/NICKIMINAJ,Nicki Minaj,https://twitter.com/NICKIMINAJ/status/1692639914595070127,2023-08-19T17:14:24.828Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 20:47:05 +0000 2023,35787166,NICKIMINAJ,https://twitter.com/NICKIMINAJ,Nicki Minaj,https://twitter.com/NICKIMINAJ/status/1692639274510729404,2023-08-19T17:14:25.229Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 20:38:01 +0000 2023,1546174326084435970,OfficialDoyin_,https://twitter.com/OfficialDoyin_,Doyin David ☀️,https://twitter.com/OfficialDoyin_/status/1692636991085515175,2023-08-19T17:14:25.613Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 20:12:13 +0000 2023,2950243876,onyiklins1,https://twitter.com/onyiklins1,Onyi Moˢᵀ 𓃵 🔱📌,https://twitter.com/onyiklins1/status/1692630500962427134,2023-08-19T17:14:23.601Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 19:57:46 +0000 2023,1197430312151724032,hellotacha,https://twitter.com/hellotacha,HELLOTACHA 🔱,https://twitter.com/hellotacha/status/1692626864882475472,2023-08-19T17:14:17.287Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 19:55:12 +0000 2023,1170059133879541761,Cecileoben1,https://twitter.com/Cecileoben1,Cecileobenˢᵀ🔱 📌,https://twitter.com/Cecileoben1/status/1692626218753921390,2023-08-19T17:14:16.906Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 19:32:14 +0000 2023,1658238512917823488,bigfridayshow,https://twitter.com/bigfridayshow,BFS with TACHA,https://twitter.com/bigfridayshow/status/1692620440101962054,2023-08-19T17:14:25.988Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 19:32:06 +0000 2023,970994212731871232,iloveJadenE,https://twitter.com/iloveJadenE,Jadensmum ˢᵀ 🥰🔱 🔱😜,https://twitter.com/iloveJadenE/status/1692620406350295210,2023-08-19T17:14:17.673Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 19:31:58 +0000 2023,1658238512917823488,bigfridayshow,https://twitter.com/bigfridayshow,BFS with TACHA,https://twitter.com/bigfridayshow/status/1692620370367422677,2023-08-19T17:14:26.269Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 19:22:16 +0000 2023,917606473341067264,Symply_Tacha,https://twitter.com/Symply_Tacha,TACHA.ETH🔱🇳🇬🇬🇭,https://twitter.com/Symply_Tacha/status/1692617928452014366,2023-08-19T17:14:26.568Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 19:15:53 +0000 2023,826587137038356480,heydammy_,https://twitter.com/heydammy_,Dami of Ibadan 🥰,https://twitter.com/heydammy_/status/1692616323077956063,2023-08-19T17:14:21.727Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 19:04:29 +0000 2023,1658238512917823488,bigfridayshow,https://twitter.com/bigfridayshow,BFS with TACHA,https://twitter.com/bigfridayshow/status/1692613452840251547,2023-08-19T17:14:27.324Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 18:52:52 +0000 2023,1658238512917823488,bigfridayshow,https://twitter.com/bigfridayshow,BFS with TACHA,https://twitter.com/bigfridayshow/status/1692610529200681159,2023-08-19T17:14:27.606Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 18:37:24 +0000 2023,1074663776476106753,BabyBoss89,https://twitter.com/BabyBoss89,BB of THEE UK🇬🇧 🫶🏾🔱,https://twitter.com/BabyBoss89/status/1692606637272367159,2023-08-19T17:14:18.044Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 18:25:28 +0000 2023,1197430312151724032,hellotacha,https://twitter.com/hellotacha,HELLOTACHA 🔱,https://twitter.com/hellotacha/status/1692603637732655520,2023-08-19T17:14:22.115Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 18:23:21 +0000 2023,1658238512917823488,bigfridayshow,https://twitter.com/bigfridayshow,BFS with TACHA,https://twitter.com/bigfridayshow/status/1692603102950482339,2023-08-19T17:14:27.989Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 18:06:05 +0000 2023,1658238512917823488,bigfridayshow,https://twitter.com/bigfridayshow,BFS with TACHA,https://twitter.com/bigfridayshow/status/1692598757999751450,2023-08-19T17:14:26.936Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 14:09:16 +0000 2023,1481410358074122243,unik_soap,https://twitter.com/unik_soap,Unik Soap,https://twitter.com/unik_soap/status/1692539160538612016,2023-08-19T17:14:28.384Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 14:04:20 +0000 2023,1339844318115336198,hourlytacha,https://twitter.com/hourlytacha,𝖙𝖆𝖈𝖍𝖆 𝖙𝖎𝖙𝖆𝖓ˢᵀᥫ᭡🔱🇬🇧,https://twitter.com/hourlytacha/status/1692537918802264292,2023-08-19T17:14:28.751Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 10:01:49 +0000 2023,308000492,KollegeKidd,https://twitter.com/KollegeKidd,Kollege Kidd,https://twitter.com/KollegeKidd/status/1692476886398750748,2023-08-19T17:14:23.962Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 08:03:55 +0000 2023,793789790,boy_director,https://twitter.com/boy_director,TG OMORI,https://twitter.com/boy_director/status/1692447215699009956,2023-08-19T17:14:30.543Z,https://twitter.com/Symply_Tacha,likes
Fri Aug 18 07:44:04 +0000 2023,1339844318115336198,hourlytacha,https://twitter.com/hourlytacha,𝖙𝖆𝖈𝖍𝖆 𝖙𝖎𝖙𝖆𝖓ˢᵀᥫ᭡🔱🇬🇧,https://twitter.com/hourlytacha/status/1692442221507715449,2023-08-19T17:14:29.794Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 22:51:13 +0000 2023,180502452,MsBanks,https://twitter.com/MsBanks,BIG BANKS,https://twitter.com/MsBanks/status/1692308127868223675,2023-08-19T17:14:31.955Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 22:47:18 +0000 2023,2850338967,MINAJMEETDAWOO,https://twitter.com/MINAJMEETDAWOO,BRI.,https://twitter.com/MINAJMEETDAWOO/status/1692307139988017165,2023-08-19T17:14:29.125Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 22:31:03 +0000 2023,1234715373427023872,sayimax,https://twitter.com/sayimax,@Sayi💛,https://twitter.com/sayimax/status/1692303053016490286,2023-08-19T17:14:31.587Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 22:01:01 +0000 2023,1339844318115336198,hourlytacha,https://twitter.com/hourlytacha,𝖙𝖆𝖈𝖍𝖆 𝖙𝖎𝖙𝖆𝖓ˢᵀᥫ᭡🔱🇬🇧,https://twitter.com/hourlytacha/status/1692295492091224435,2023-08-19T17:14:33.447Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 21:58:37 +0000 2023,1263905694400610307,Harriet59674632,https://twitter.com/Harriet59674632,Tacha Only Bday Mate 🔱🔱🔱🔱❤️ ˢᵀ,https://twitter.com/Harriet59674632/status/1692294886861496568,2023-08-19T17:14:33.080Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 21:56:05 +0000 2023,1458009383858630657,AngelaG81366680,https://twitter.com/AngelaG81366680,PHYNA AND KING KHOSI STAN✌️,https://twitter.com/AngelaG81366680/status/1692294251109822742,2023-08-19T17:14:33.942Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 21:52:49 +0000 2023,917606473341067264,Symply_Tacha,https://twitter.com/Symply_Tacha,TACHA.ETH🔱🇳🇬🇬🇭,https://twitter.com/Symply_Tacha/status/1692293430045454660,2023-08-19T17:14:34.962Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 21:48:40 +0000 2023,1500518888215298050,CruiseTitan,https://twitter.com/CruiseTitan,Cruise with TACHA,https://twitter.com/CruiseTitan/status/1692292384195830164,2023-08-19T17:14:30.912Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 21:37:54 +0000 2023,4607388855,OneJoblessBoy,https://twitter.com/OneJoblessBoy,🐬 @𝗼𝗻𝗲𝗷𝗼𝗯𝗹𝗲𝘀𝘀𝗯𝗼𝘆,https://twitter.com/OneJoblessBoy/status/1692289676827345047,2023-08-19T17:14:34.600Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 21:34:00 +0000 2023,917606473341067264,Symply_Tacha,https://twitter.com/Symply_Tacha,TACHA.ETH🔱🇳🇬🇬🇭,https://twitter.com/Symply_Tacha/status/1692288692923035947,2023-08-19T17:14:34.306Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 21:01:06 +0000 2023,1012438196729376768,_B___S,https://twitter.com/_B___S,B&S,https://twitter.com/_B___S/status/1692280415124353228,2023-08-19T17:14:30.175Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 20:55:48 +0000 2023,1339844318115336198,hourlytacha,https://twitter.com/hourlytacha,𝖙𝖆𝖈𝖍𝖆 𝖙𝖎𝖙𝖆𝖓ˢᵀᥫ᭡🔱🇬🇧,https://twitter.com/hourlytacha/status/1692279081650282740,2023-08-19T17:14:36.138Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 20:34:17 +0000 2023,1658238512917823488,bigfridayshow,https://twitter.com/bigfridayshow,BFS with TACHA,https://twitter.com/bigfridayshow/status/1692273664585052204,2023-08-19T17:14:36.449Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 19:58:09 +0000 2023,1247456265674067969,_spiriituaL,https://twitter.com/_spiriituaL,🦉 🧘🏽‍♂️spirituaL🧘🏽‍♂️,https://twitter.com/_spiriituaL/status/1692264570797117611,2023-08-19T17:14:36.814Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 16:33:17 +0000 2023,3300321207,eunice20500,https://twitter.com/eunice20500,Helenaˢᵀˢᵀ🔱🇱🇷𓃵,https://twitter.com/eunice20500/status/1692213016475861030,2023-08-19T17:14:37.120Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 16:01:51 +0000 2023,1339844318115336198,hourlytacha,https://twitter.com/hourlytacha,𝖙𝖆𝖈𝖍𝖆 𝖙𝖎𝖙𝖆𝖓ˢᵀᥫ᭡🔱🇬🇧,https://twitter.com/hourlytacha/status/1692205105477546282,2023-08-19T17:14:37.498Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 16:00:50 +0000 2023,1179892477714718721,gunsnrosesgirl3,https://twitter.com/gunsnrosesgirl3,Science girl,https://twitter.com/gunsnrosesgirl3/status/1692204849457238318,2023-08-19T17:14:31.190Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 15:38:14 +0000 2023,1407322889435725829,csluccas18,https://twitter.com/csluccas18,luccas,https://twitter.com/csluccas18/status/1692199164275233045,2023-08-19T17:14:35.337Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 15:28:11 +0000 2023,1420466733773639680,banjothemodel,https://twitter.com/banjothemodel,banjotheBo$$🐰,https://twitter.com/banjothemodel/status/1692196633998737919,2023-08-19T17:14:35.752Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 15:02:14 +0000 2023,23375688,selenagomez,https://twitter.com/selenagomez,Selena Gomez,https://twitter.com/selenagomez/status/1692190104201384179,2023-08-19T17:14:38.615Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 13:41:00 +0000 2023,4607388855,OneJoblessBoy,https://twitter.com/OneJoblessBoy,🐬 @𝗼𝗻𝗲𝗷𝗼𝗯𝗹𝗲𝘀𝘀𝗯𝗼𝘆,https://twitter.com/OneJoblessBoy/status/1692169658403832012,2023-08-19T17:14:32.679Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 13:34:13 +0000 2023,1339844318115336198,hourlytacha,https://twitter.com/hourlytacha,𝖙𝖆𝖈𝖍𝖆 𝖙𝖎𝖙𝖆𝖓ˢᵀᥫ᭡🔱🇬🇧,https://twitter.com/hourlytacha/status/1692167952660049924,2023-08-19T17:14:38.995Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 12:30:00 +0000 2023,2828212668,AMAZlNGNATURE,https://twitter.com/AMAZlNGNATURE,Nature is Amazing ☘️,https://twitter.com/AMAZlNGNATURE/status/1692151792015135049,2023-08-19T17:14:32.319Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 11:56:45 +0000 2023,1506550501411799047,BigBadReni,https://twitter.com/BigBadReni,Morticia Addams 🤎,https://twitter.com/BigBadReni/status/1692143422675591411,2023-08-19T17:14:29.506Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 11:04:19 +0000 2023,2177768104,dinahkankyAkide,https://twitter.com/dinahkankyAkide,Dinah.KˢᵀAkide🔱,https://twitter.com/dinahkankyAkide/status/1692130229009993794,2023-08-19T17:14:39.379Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 10:43:30 +0000 2023,1500518888215298050,CruiseTitan,https://twitter.com/CruiseTitan,Cruise with TACHA,https://twitter.com/CruiseTitan/status/1692124992152977745,2023-08-19T17:14:38.245Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 07:11:17 +0000 2023,1339844318115336198,hourlytacha,https://twitter.com/hourlytacha,𝖙𝖆𝖈𝖍𝖆 𝖙𝖎𝖙𝖆𝖓ˢᵀᥫ᭡🔱🇬🇧,https://twitter.com/hourlytacha/status/1692071585912344741,2023-08-19T17:14:40.026Z,https://twitter.com/Symply_Tacha,likes
Thu Aug 17 06:48:54 +0000 2023,1658238512917823488,bigfridayshow,https://twitter.com/bigfridayshow,BFS with TACHA,https://twitter.com/bigfridayshow/status/1692065950982394172,2023-08-19T17:14:40.320Z,https://twitter.com/Symply_Tacha,likes
Wed Aug 16 22:48:28 +0000 2023,1198332306546520064,ShesFishy,https://twitter.com/ShesFishy,She’s Fishy ➐,https://twitter.com/ShesFishy/status/1691945048139809056,2023-08-19T17:14:40.658Z,https://twitter.com/Symply_Tacha,likes
Wed Aug 16 22:36:00 +0000 2023,967953628651667456,MinajEtTrois,https://twitter.com/MinajEtTrois,JERMAINE,https://twitter.com/MinajEtTrois/status/1691941907776041070,2023-08-19T17:14:41.054Z,https://twitter.com/Symply_Tacha,likes
Wed Aug 16 20:36:03 +0000 2023,1390830318811295751,Justf_funn,https://twitter.com/Justf_funn,Assistant Big brother Premium gist,https://twitter.com/Justf_funn/status/1691911720577671550,2023-08-19T17:14:37.857Z,https://twitter.com/Symply_Tacha,likes
Wed Aug 16 19:26:19 +0000 2023,1559633000979173386,iamhannyberry2,https://twitter.com/iamhannyberry2,chichi’s silicon nyash defender,https://twitter.com/iamhannyberry2/status/1691894171668238603,2023-08-19T17:14:41.444Z,https://twitter.com/Symply_Tacha,likes
Wed Aug 16 19:25:44 +0000 2023,1503101863083786242,Charleschubby2,https://twitter.com/Charleschubby2,Watermelon Ambassador 🍉,https://twitter.com/Charleschubby2/status/1691894027996537289,2023-08-19T17:14:41.842Z,https://twitter.com/Symply_Tacha,likes
Wed Aug 16 18:37:04 +0000 2023,35787166,NICKIMINAJ,https://twitter.com/NICKIMINAJ,Nicki Minaj,https://twitter.com/NICKIMINAJ/status/1691881777449807950,2023-08-19T17:14:43.369Z,https://twitter.com/Symply_Tacha,likes
Wed Aug 16 18:17:08 +0000 2023,192947735,davido,https://twitter.com/davido,Davido,https://twitter.com/davido/status/1691876763415027937,2023-08-19T17:14:42.999Z,https://twitter.com/Symply_Tacha,likes
Wed Aug 16 17:22:35 +0000 2023,1339844318115336198,hourlytacha,https://twitter.com/hourlytacha,𝖙𝖆𝖈𝖍𝖆 𝖙𝖎𝖙𝖆𝖓ˢᵀᥫ᭡🔱🇬🇧,https://twitter.com/hourlytacha/status/1691863036930257146,2023-08-19T17:14:45.560Z,https://twitter.com/Symply_Tacha,likes
Wed Aug 16 17:21:06 +0000 2023,1339844318115336198,hourlytacha,https://twitter.com/hourlytacha,𝖙𝖆𝖈𝖍𝖆 𝖙𝖎𝖙𝖆𝖓ˢᵀᥫ᭡🔱🇬🇧,https://twitter.com/hourlytacha/status/1691862660965429697,2023-08-19T17:14:46.205Z,https://twitter.com/Symply_Tacha,likes
Wed Aug 16 17:18:34 +0000 2023,1363923513753673731,SexyyRed314_,https://twitter.com/SexyyRed314_,Sexyy Red,https://twitter.com/SexyyRed314_/status/1691862025583120679,2023-08-19T17:14:45.181Z,https://twitter.com/Symply_Tacha,likes
Wed Aug 16 17:14:48 +0000 2023,1234715373427023872,sayimax,https://twitter.com/sayimax,@Sayi💛,https://twitter.com/sayimax/status/1691861074843480235,2023-08-19T17:14:45.836Z,https://twitter.com/Symply_Tacha,likes
Wed Aug 16 16:25:00 +0000 2023,210436952,_ItsAnoosha,https://twitter.com/_ItsAnoosha,𝐴𝑛𝑜𝑜𝑠ℎ𝑎 🤎,https://twitter.com/_ItsAnoosha/status/1691848542787174543,2023-08-19T17:14:48.080Z,https://twitter.com/Symply_Tacha,likes
Wed Aug 16 16:11:18 +0000 2023,1542687696308654081,unusualphyna,https://twitter.com/unusualphyna,UNUSUALPHYNA🎙,https://twitter.com/unusualphyna/status/1691845096591818793,2023-08-19T17:14:42.619Z,https://twitter.com/Symply_Tacha,likes
Wed Aug 16 15:47:29 +0000 2023,1359293410847383558,ThePopTingz,https://twitter.com/ThePopTingz,Pop Tingz,https://twitter.com/ThePopTingz/status/1691839102293872706,2023-08-19T17:14:44.506Z,https://twitter.com/Symply_Tacha,likes
Wed Aug 16 15:38:44 +0000 2023,993388381626347520,palmpay_ng,https://twitter.com/palmpay_ng,PalmPay Nigeria,https://twitter.com/palmpay_ng/status/1691836901680898342,2023-08-19T17:14:48.462Z,https://twitter.com/Symply_Tacha,likes
Wed Aug 16 15:38:33 +0000 2023,1495759591048720389,OBarthC,https://twitter.com/OBarthC,Okechukwu Michael Barth 🥇,https://twitter.com/OBarthC/status/1691836852838236579,2023-08-19T17:14:48.835Z,https://twitter.com/Symply_Tacha,likes
Wed Aug 16 15:31:40 +0000 2023,1202253388777431042,EmpirelLatino,https://twitter.com/EmpirelLatino,LatinoEmpire,https://twitter.com/EmpirelLatino/status/1691835123912634592,2023-08-19T17:14:49.120Z,https://twitter.com/Symply_Tacha,likes
Wed Aug 16 15:19:05 +0000 2023,432561990,dermiey,https://twitter.com/dermiey,dermiey. 🗝️,https://twitter.com/dermiey/status/1691831956277703040,2023-08-19T17:14:42.244Z,https://twitter.com/Symply_Tacha,likes
Wed Aug 16 15:14:50 +0000 2023,1680528580151844864,MAUVESOCIALS,https://twitter.com/MAUVESOCIALS,MAUVE SOCIALS,https://twitter.com/MAUVESOCIALS/status/1691830887241888087,2023-08-19T17:14:47.715Z,https://twitter.com/Symply_Tacha,likes
Sat Aug 19 15:06:15 +0000 2023,981201164,itsSh0la,https://twitter.com/itsSh0la,Shola 👑,https://twitter.com/itsSh0la/status/1692915890403025283,2023-08-19T17:14:56.991Z,https://twitter.com/itsSh0la,likes
Sat Aug 19 11:07:42 +0000 2023,981201164,itsSh0la,https://twitter.com/itsSh0la,Shola 👑,https://twitter.com/itsSh0la/status/1692855857736765608,2023-08-19T17:14:57.372Z,https://twitter.com/itsSh0la,likes
Sat Aug 19 08:13:44 +0000 2023,981201164,itsSh0la,https://twitter.com/itsSh0la,Shola 👑,https://twitter.com/itsSh0la/status/1692812074747916362,2023-08-19T17:14:57.663Z,https://twitter.com/itsSh0la,likes
Fri Aug 18 21:55:53 +0000 2023,981201164,itsSh0la,https://twitter.com/itsSh0la,Shola 👑,https://twitter.com/itsSh0la/status/1692656587519713350,2023-08-19T17:14:58.030Z,https://twitter.com/itsSh0la,likes
Fri Aug 18 16:34:03 +0000 2023,981201164,itsSh0la,https://twitter.com/itsSh0la,Shola 👑,https://twitter.com/itsSh0la/status/1692575597405389031,2023-08-19T17:14:58.401Z,https://twitter.com/itsSh0la,likes
Fri Aug 18 13:19:57 +0000 2023,981201164,itsSh0la,https://twitter.com/itsSh0la,Shola 👑,https://twitter.com/itsSh0la/status/1692526751585317216,2023-08-19T17:14:58.681Z,https://twitter.com/itsSh0la,likes
Fri Aug 18 07:45:16 +0000 2023,981201164,itsSh0la,https://twitter.com/itsSh0la,Shola 👑,https://twitter.com/itsSh0la/status/1692442523912831421,2023-08-19T17:14:59.047Z,https://twitter.com/itsSh0la,likes
Thu Aug 17 18:40:15 +0000 2023,981201164,itsSh0la,https://twitter.com/itsSh0la,Shola 👑,https://twitter.com/itsSh0la/status/1692244966255260122,2023-08-19T17:14:59.414Z,https://twitter.com/itsSh0la,likes
Thu Aug 17 14:37:05 +0000 2023,891324344051347456,nesky_lil,https://twitter.com/nesky_lil,Nesky,https://twitter.com/nesky_lil/status/1692183772882456836,2023-08-19T17:14:59.694Z,https://twitter.com/itsSh0la,likes
Thu Aug 17 11:21:40 +0000 2023,1280152605474373635,mrbayoa1,https://twitter.com/mrbayoa1,Mr Bayo,https://twitter.com/mrbayoa1/status/1692134595477520754,2023-08-19T17:15:00.092Z,https://twitter.com/itsSh0la,likes
Thu Aug 17 11:13:54 +0000 2023,981201164,itsSh0la,https://twitter.com/itsSh0la,Shola 👑,https://twitter.com/itsSh0la/status/1692132639015162034,2023-08-19T17:15:00.453Z,https://twitter.com/itsSh0la,likes
Thu Aug 17 09:30:01 +0000 2023,981201164,itsSh0la,https://twitter.com/itsSh0la,Shola 👑,https://twitter.com/itsSh0la/status/1692106496983592989,2023-08-19T17:15:00.832Z,https://twitter.com/itsSh0la,likes
Thu Aug 17 08:02:13 +0000 2023,981201164,itsSh0la,https://twitter.com/itsSh0la,Shola 👑,https://twitter.com/itsSh0la/status/1692084400136114211,2023-08-19T17:15:01.206Z,https://twitter.com/itsSh0la,likes
Wed Aug 16 19:44:08 +0000 2023,981201164,itsSh0la,https://twitter.com/itsSh0la,Shola 👑,https://twitter.com/itsSh0la/status/1691898657472147954,2023-08-19T17:15:01.592Z,https://twitter.com/itsSh0la,likes
Wed Aug 16 19:03:28 +0000 2023,981201164,itsSh0la,https://twitter.com/itsSh0la,Shola 👑,https://twitter.com/itsSh0la/status/1691888422812627313,2023-08-19T17:15:01.971Z,https://twitter.com/itsSh0la,likes
Wed Aug 16 18:14:37 +0000 2023,981201164,itsSh0la,https://twitter.com/itsSh0la,Shola 👑,https://twitter.com/itsSh0la/status/1691876130565837230,2023-08-19T17:15:02.340Z,https://twitter.com/itsSh0la,likes
Wed Aug 16 15:07:34 +0000 2023,981201164,itsSh0la,https://twitter.com/itsSh0la,Shola 👑,https://twitter.com/itsSh0la/status/1691829057392955653,2023-08-19T17:15:02.725Z,https://twitter.com/itsSh0la,likes
Wed Aug 16 12:23:57 +0000 2023,981201164,itsSh0la,https://twitter.com/itsSh0la,Shola 👑,https://twitter.com/itsSh0la/status/1691787880866209932,2023-08-19T17:15:03.003Z,https://twitter.com/itsSh0la,likes
Wed Aug 16 08:07:40 +0000 2023,981201164,itsSh0la,https://twitter.com/itsSh0la,Shola 👑,https://twitter.com/itsSh0la/status/1691723385644953879,2023-08-19T17:15:03.372Z,https://twitter.com/itsSh0la,likes
Tue Aug 15 15:12:04 +0000 2023,981201164,itsSh0la,https://twitter.com/itsSh0la,Shola 👑,https://twitter.com/itsSh0la/status/1691467802987667457,2023-08-19T17:15:03.784Z,https://twitter.com/itsSh0la,likes
Tue Aug 15 13:12:38 +0000 2023,981201164,itsSh0la,https://twitter.com/itsSh0la,Shola 👑,https://twitter.com/itsSh0la/status/1691437746932355072,2023-08-19T17:15:06.657Z,https://twitter.com/itsSh0la,likes
Tue Aug 15 09:51:11 +0000 2023,981201164,itsSh0la,https://twitter.com/itsSh0la,Shola 👑,https://twitter.com/itsSh0la/status/1691387047573856256,2023-08-19T17:15:06.941Z,https://twitter.com/itsSh0la,likes
